OrderKey,DateKey,ProductKey,StoreKey,CustomerKey,Quantity,UnitPrice,DiscountPercent,UnitCost,OrderChannel
17419,2024-08-19,PRD024,STR18,CUS02309,2,6786.83,0.0,4995.71,Online
17420,2024-08-19,PRD037,STR14,CUS01264,1,1804.66,0.0,1370.06,Online
17421,2024-08-19,PRD009,STR05,CUS02335,1,54125.68,0.0,31212.63,In-Store
17422,2024-08-19,PRD046,STR11,CUS00182,1,617.95,0.0,468.13,In-Store
17423,2024-08-19,PRD036,STR09,CUS01091,1,899.47,0.0,572.51,In-Store
17424,2024-08-19,PRD042,STR09,CUS02399,1,266.99,0.0,182.18,In-Store
17425,2024-08-19,PRD024,STR02,CUS02388,1,6786.83,0.1,4995.71,In-Store
17426,2024-08-19,PRD013,STR11,CUS00399,1,2327.49,0.0,1299.57,In-Store
17427,2024-08-19,PRD048,STR11,CUS00447,1,892.97,0.0,502.98,In-Store
17428,2024-08-20,PRD031,STR17,CUS01882,1,5326.19,0.0,3732.55,Online
17429,2024-08-20,PRD009,STR11,CUS02394,2,54125.68,0.0,31212.63,In-Store
17430,2024-08-20,PRD040,STR13,CUS01274,1,8234.9,0.0,6316.2,In-Store
17431,2024-08-20,PRD024,STR15,CUS02358,1,6786.83,0.0,4995.71,Online
17432,2024-08-20,PRD021,STR04,CUS01257,1,5064.11,0.0,2806.05,In-Store
17433,2024-08-20,PRD002,STR13,CUS00678,1,76663.16,0.0,43939.57,In-Store
17434,2024-08-20,PRD049,STR16,CUS02485,3,824.82,0.0,573.15,Online
17435,2024-08-20,PRD040,STR17,CUS00137,1,8234.9,0.0,6316.2,Online
17436,2024-08-20,PRD024,STR02,CUS01671,1,6786.83,0.05,4995.71,In-Store
17437,2024-08-20,PRD038,STR04,CUS01800,1,12076.94,0.05,7419.68,In-Store
17438,2024-08-20,PRD013,STR01,CUS01842,2,2327.49,0.05,1299.57,In-Store
17439,2024-08-20,PRD045,STR07,CUS00009,1,592.01,0.0,413.18,In-Store
17440,2024-08-20,PRD034,STR05,CUS00851,1,8918.55,0.0,5825.84,In-Store
17441,2024-08-20,PRD023,STR11,CUS02117,1,6348.35,0.0,3607.97,In-Store
17442,2024-08-20,PRD006,STR04,CUS02135,1,50500.57,0.0,28977.4,In-Store
17443,2024-08-20,PRD050,STR13,CUS01403,1,764.72,0.0,563.54,In-Store
17444,2024-08-20,PRD023,STR18,CUS01314,1,6348.35,0.0,3607.97,Online
17445,2024-08-20,PRD007,STR02,CUS00260,2,80040.53,0.0,43725.36,In-Store
17446,2024-08-20,PRD036,STR04,CUS02230,3,899.47,0.0,572.51,In-Store
17447,2024-08-20,PRD008,STR04,CUS02230,1,27873.72,0.0,21802.36,In-Store
17448,2024-08-20,PRD005,STR18,CUS00620,3,18335.12,0.0,11384.88,Online
17449,2024-08-20,PRD017,STR10,CUS02458,1,2842.6,0.0,2119.97,In-Store
17450,2024-08-20,PRD014,STR06,CUS00666,2,2070.71,0.0,1222.65,In-Store
17451,2024-08-20,PRD025,STR07,CUS01520,2,1867.86,0.0,1086.26,In-Store
17452,2024-08-20,PRD011,STR15,CUS01057,1,1116.0,0.0,715.75,Online
17453,2024-08-21,PRD040,STR02,CUS02179,2,8234.9,0.0,6316.2,In-Store
17454,2024-08-21,PRD032,STR06,CUS00682,3,5225.34,0.0,3782.27,In-Store
17455,2024-08-21,PRD006,STR03,CUS01891,1,50500.57,0.0,28977.4,In-Store
17456,2024-08-21,PRD031,STR02,CUS01008,1,5326.19,0.0,3732.55,In-Store
17457,2024-08-21,PRD010,STR17,CUS02133,1,27395.05,0.0,17615.0,Online
17458,2024-08-21,PRD037,STR12,CUS01276,1,1804.66,0.05,1370.06,In-Store
17459,2024-08-21,PRD033,STR18,CUS01899,1,6468.2,0.0,4738.95,Online
17460,2024-08-21,PRD018,STR14,CUS02286,3,2923.47,0.0,1807.51,Online
17461,2024-08-21,PRD034,STR14,CUS01062,4,8918.55,0.0,5825.84,Online
17462,2024-08-21,PRD021,STR09,CUS02124,1,5064.11,0.0,2806.05,In-Store
17463,2024-08-21,PRD027,STR11,CUS00215,1,4506.83,0.0,3009.24,In-Store
17464,2024-08-21,PRD001,STR02,CUS00790,1,37230.73,0.2,20591.21,In-Store
17465,2024-08-21,PRD014,STR12,CUS00564,1,2070.71,0.0,1222.65,In-Store
17466,2024-08-21,PRD039,STR11,CUS01263,1,6108.59,0.0,4829.6,In-Store
17467,2024-08-21,PRD022,STR09,CUS01631,1,3053.81,0.0,2119.47,In-Store
17468,2024-08-21,PRD028,STR12,CUS00136,2,3337.73,0.0,2553.79,In-Store
17469,2024-08-21,PRD014,STR15,CUS01698,1,2070.71,0.0,1222.65,Online
17470,2024-08-21,PRD030,STR08,CUS00203,1,10244.81,0.0,5833.55,In-Store
17471,2024-08-21,PRD046,STR06,CUS01549,1,617.95,0.0,468.13,In-Store
17472,2024-08-21,PRD012,STR05,CUS00834,1,3043.12,0.0,1698.89,In-Store
17473,2024-08-21,PRD025,STR16,CUS02475,1,1867.86,0.0,1086.26,Online
17474,2024-08-21,PRD047,STR18,CUS01238,2,205.45,0.0,161.22,Online
17475,2024-08-21,PRD031,STR15,CUS01118,1,5326.19,0.0,3732.55,Online
17476,2024-08-21,PRD024,STR13,CUS02380,1,6786.83,0.0,4995.71,In-Store
17477,2024-08-21,PRD024,STR15,CUS00678,1,6786.83,0.0,4995.71,Online
17478,2024-08-21,PRD004,STR14,CUS01947,1,52665.96,0.0,29508.13,Online
17479,2024-08-21,PRD039,STR05,CUS00076,1,6108.59,0.0,4829.6,In-Store
17480,2024-08-21,PRD030,STR05,CUS02073,1,10244.81,0.0,5833.55,In-Store
17481,2024-08-22,PRD002,STR16,CUS01730,1,76663.16,0.0,43939.57,Online
17482,2024-08-22,PRD016,STR06,CUS00250,1,4493.03,0.0,2556.53,In-Store
17483,2024-08-22,PRD033,STR04,CUS02384,2,6468.2,0.15,4738.95,In-Store
17484,2024-08-22,PRD015,STR10,CUS02479,1,1179.13,0.0,939.71,In-Store
17485,2024-08-22,PRD005,STR17,CUS01142,1,18335.12,0.0,11384.88,Online
17486,2024-08-22,PRD018,STR16,CUS00206,4,2923.47,0.0,1807.51,Online
17487,2024-08-22,PRD016,STR15,CUS02066,1,4493.03,0.0,2556.53,Online
17488,2024-08-22,PRD039,STR06,CUS00669,2,6108.59,0.0,4829.6,In-Store
17489,2024-08-22,PRD023,STR14,CUS01631,1,6348.35,0.0,3607.97,Online
17490,2024-08-22,PRD016,STR17,CUS01163,3,4493.03,0.0,2556.53,Online
17491,2024-08-22,PRD040,STR15,CUS00336,1,8234.9,0.0,6316.2,Online
17492,2024-08-22,PRD049,STR11,CUS01962,1,824.82,0.0,573.15,In-Store
17493,2024-08-22,PRD045,STR10,CUS01189,1,592.01,0.0,413.18,In-Store
17494,2024-08-22,PRD026,STR15,CUS02486,1,4459.32,0.0,3305.64,Online
17495,2024-08-22,PRD015,STR10,CUS01014,1,1179.13,0.1,939.71,In-Store
17496,2024-08-22,PRD030,STR05,CUS02400,1,10244.81,0.0,5833.55,In-Store
17497,2024-08-22,PRD010,STR09,CUS00450,1,27395.05,0.0,17615.0,In-Store
17498,2024-08-22,PRD047,STR16,CUS00559,1,205.45,0.15,161.22,Online
17499,2024-08-22,PRD037,STR01,CUS01045,1,1804.66,0.0,1370.06,In-Store
17500,2024-08-22,PRD001,STR08,CUS01129,2,37230.73,0.0,20591.21,In-Store
17501,2024-08-22,PRD002,STR16,CUS00317,2,76663.16,0.0,43939.57,Online
17502,2024-08-22,PRD005,STR10,CUS00079,2,18335.12,0.15,11384.88,In-Store
17503,2024-08-22,PRD035,STR07,CUS02407,1,7988.65,0.0,4776.76,In-Store
17504,2024-08-22,PRD015,STR13,CUS02168,1,1179.13,0.0,939.71,In-Store
17505,2024-08-22,PRD038,STR11,CUS02181,2,12076.94,0.0,7419.68,In-Store
17506,2024-08-22,PRD007,STR10,CUS02393,1,80040.53,0.0,43725.36,In-Store
17507,2024-08-22,PRD013,STR04,CUS01904,4,2327.49,0.0,1299.57,In-Store
17508,2024-08-22,PRD015,STR17,CUS00937,4,1179.13,0.0,939.71,Online
17509,2024-08-22,PRD033,STR02,CUS01028,2,6468.2,0.0,4738.95,In-Store
17510,2024-08-23,PRD050,STR05,CUS01648,1,764.72,0.0,563.54,In-Store
17511,2024-08-23,PRD017,STR12,CUS01998,1,2842.6,0.0,2119.97,In-Store
17512,2024-08-23,PRD023,STR05,CUS01808,1,6348.35,0.0,3607.97,In-Store
17513,2024-08-23,PRD008,STR09,CUS01368,1,27873.72,0.0,21802.36,In-Store
17514,2024-08-23,PRD031,STR14,CUS01665,1,5326.19,0.0,3732.55,Online
17515,2024-08-23,PRD046,STR16,CUS00644,1,617.95,0.0,468.13,Online
17516,2024-08-23,PRD031,STR01,CUS00982,1,5326.19,0.1,3732.55,In-Store
17517,2024-08-23,PRD047,STR13,CUS02004,1,205.45,0.0,161.22,In-Store
17518,2024-08-23,PRD022,STR16,CUS02131,2,3053.81,0.0,2119.47,Online
17519,2024-08-23,PRD023,STR14,CUS01223,1,6348.35,0.0,3607.97,Online
17520,2024-08-23,PRD027,STR04,CUS00221,1,4506.83,0.0,3009.24,In-Store
17521,2024-08-23,PRD004,STR14,CUS02311,1,52665.96,0.0,29508.13,Online
17522,2024-08-23,PRD018,STR15,CUS00450,1,2923.47,0.0,1807.51,Online
17523,2024-08-23,PRD021,STR03,CUS00206,1,5064.11,0.0,2806.05,In-Store
17524,2024-08-23,PRD016,STR17,CUS00637,3,4493.03,0.0,2556.53,Online
17525,2024-08-23,PRD011,STR05,CUS02018,1,1116.0,0.0,715.75,In-Store
17526,2024-08-23,PRD048,STR17,CUS00398,1,892.97,0.0,502.98,Online
17527,2024-08-23,PRD033,STR09,CUS01873,1,6468.2,0.2,4738.95,In-Store
17528,2024-08-23,PRD047,STR03,CUS02286,1,205.45,0.0,161.22,In-Store
17529,2024-08-23,PRD019,STR13,CUS02430,4,3752.67,0.0,2331.1,In-Store
17530,2024-08-23,PRD015,STR10,CUS02095,2,1179.13,0.05,939.71,In-Store
17531,2024-08-23,PRD019,STR14,CUS01675,1,3752.67,0.0,2331.1,Online
17532,2024-08-23,PRD004,STR05,CUS01784,1,52665.96,0.0,29508.13,In-Store
17533,2024-08-23,PRD039,STR01,CUS01315,1,6108.59,0.0,4829.6,In-Store
17534,2024-08-23,PRD023,STR03,CUS02358,1,6348.35,0.0,3607.97,In-Store
17535,2024-08-23,PRD029,STR09,CUS01499,1,10664.77,0.0,5794.25,In-Store
17536,2024-08-23,PRD001,STR01,CUS01638,2,37230.73,0.0,20591.21,In-Store
17537,2024-08-24,PRD005,STR09,CUS02232,1,18335.12,0.0,11384.88,In-Store
17538,2024-08-24,PRD026,STR11,CUS00779,1,4459.32,0.0,3305.64,In-Store
17539,2024-08-24,PRD003,STR11,CUS00304,2,10911.78,0.0,7072.94,In-Store
17540,2024-08-24,PRD042,STR01,CUS01944,1,266.99,0.0,182.18,In-Store
17541,2024-08-24,PRD016,STR06,CUS01260,1,4493.03,0.0,2556.53,In-Store
17542,2024-08-24,PRD039,STR06,CUS02391,2,6108.59,0.05,4829.6,In-Store
17543,2024-08-24,PRD035,STR18,CUS01494,2,7988.65,0.0,4776.76,Online
17544,2024-08-24,PRD031,STR18,CUS02136,2,5326.19,0.0,3732.55,Online
17545,2024-08-24,PRD011,STR07,CUS01603,1,1116.0,0.0,715.75,In-Store
17546,2024-08-24,PRD003,STR14,CUS02240,1,10911.78,0.0,7072.94,Online
17547,2024-08-24,PRD040,STR10,CUS00240,1,8234.9,0.0,6316.2,In-Store
17548,2024-08-24,PRD006,STR07,CUS02430,1,50500.57,0.0,28977.4,In-Store
17549,2024-08-24,PRD040,STR14,CUS02383,1,8234.9,0.0,6316.2,Online
17550,2024-08-24,PRD022,STR17,CUS01885,2,3053.81,0.0,2119.47,Online
17551,2024-08-24,PRD023,STR07,CUS00890,1,6348.35,0.0,3607.97,In-Store
17552,2024-08-24,PRD031,STR03,CUS01466,1,5326.19,0.0,3732.55,In-Store
17553,2024-08-24,PRD037,STR17,CUS01098,2,1804.66,0.0,1370.06,Online
17554,2024-08-24,PRD024,STR13,CUS00937,1,6786.83,0.0,4995.71,In-Store
17555,2024-08-24,PRD038,STR04,CUS02380,1,12076.94,0.0,7419.68,In-Store
17556,2024-08-24,PRD032,STR01,CUS01662,4,5225.34,0.0,3782.27,In-Store
17557,2024-08-24,PRD024,STR12,CUS02272,2,6786.83,0.05,4995.71,In-Store
17558,2024-08-24,PRD031,STR11,CUS01878,1,5326.19,0.0,3732.55,In-Store
17559,2024-08-24,PRD048,STR04,CUS00272,1,892.97,0.15,502.98,In-Store
17560,2024-08-24,PRD022,STR11,CUS02068,1,3053.81,0.0,2119.47,In-Store
17561,2024-08-24,PRD016,STR03,CUS00722,1,4493.03,0.05,2556.53,In-Store
17562,2024-08-24,PRD002,STR07,CUS02481,1,76663.16,0.0,43939.57,In-Store
17563,2024-08-24,PRD007,STR06,CUS00415,2,80040.53,0.0,43725.36,In-Store
17564,2024-08-24,PRD042,STR16,CUS00856,1,266.99,0.0,182.18,Online
17565,2024-08-24,PRD013,STR05,CUS00295,1,2327.49,0.0,1299.57,In-Store
17566,2024-08-24,PRD031,STR05,CUS00537,1,5326.19,0.0,3732.55,In-Store
17567,2024-08-24,PRD032,STR14,CUS00254,1,5225.34,0.0,3782.27,Online
17568,2024-08-24,PRD007,STR01,CUS01630,1,80040.53,0.0,43725.36,In-Store
17569,2024-08-24,PRD015,STR13,CUS00920,1,1179.13,0.0,939.71,In-Store
17570,2024-08-24,PRD017,STR01,CUS01913,1,2842.6,0.0,2119.97,In-Store
17571,2024-08-24,PRD001,STR01,CUS00762,1,37230.73,0.0,20591.21,In-Store
17572,2024-08-24,PRD023,STR09,CUS00575,1,6348.35,0.0,3607.97,In-Store
17573,2024-08-24,PRD010,STR17,CUS00717,1,27395.05,0.0,17615.0,Online
17574,2024-08-24,PRD050,STR03,CUS00220,1,764.72,0.0,563.54,In-Store
17575,2024-08-24,PRD031,STR06,CUS01575,1,5326.19,0.0,3732.55,In-Store
17576,2024-08-24,PRD032,STR12,CUS01179,2,5225.34,0.0,3782.27,In-Store
17577,2024-08-25,PRD036,STR10,CUS00583,2,899.47,0.0,572.51,In-Store
17578,2024-08-25,PRD022,STR18,CUS01803,2,3053.81,0.0,2119.47,Online
17579,2024-08-25,PRD046,STR10,CUS00282,2,617.95,0.0,468.13,In-Store
17580,2024-08-25,PRD044,STR01,CUS00938,2,177.02,0.0,109.94,In-Store
17581,2024-08-25,PRD022,STR12,CUS01776,1,3053.81,0.0,2119.47,In-Store
17582,2024-08-25,PRD028,STR04,CUS00803,2,3337.73,0.0,2553.79,In-Store
17583,2024-08-25,PRD027,STR15,CUS00830,1,4506.83,0.0,3009.24,Online
17584,2024-08-25,PRD032,STR08,CUS00537,1,5225.34,0.0,3782.27,In-Store
17585,2024-08-25,PRD020,STR16,CUS00683,1,611.43,0.0,398.62,Online
17586,2024-08-25,PRD049,STR03,CUS01238,1,824.82,0.0,573.15,In-Store
17587,2024-08-25,PRD010,STR11,CUS02249,2,27395.05,0.0,17615.0,In-Store
17588,2024-08-25,PRD033,STR13,CUS01706,2,6468.2,0.0,4738.95,In-Store
17589,2024-08-25,PRD017,STR01,CUS00134,1,2842.6,0.0,2119.97,In-Store
17590,2024-08-25,PRD001,STR09,CUS02460,2,37230.73,0.0,20591.21,In-Store
17591,2024-08-25,PRD044,STR12,CUS00881,3,177.02,0.0,109.94,In-Store
17592,2024-08-25,PRD022,STR11,CUS00513,1,3053.81,0.0,2119.47,In-Store
17593,2024-08-25,PRD007,STR02,CUS02475,1,80040.53,0.0,43725.36,In-Store
17594,2024-08-25,PRD044,STR01,CUS00779,1,177.02,0.0,109.94,In-Store
17595,2024-08-25,PRD013,STR04,CUS00551,1,2327.49,0.0,1299.57,In-Store
17596,2024-08-25,PRD029,STR04,CUS02458,2,10664.77,0.0,5794.25,In-Store
17597,2024-08-25,PRD043,STR11,CUS00917,1,354.16,0.0,280.18,In-Store
17598,2024-08-25,PRD023,STR01,CUS01887,2,6348.35,0.0,3607.97,In-Store
17599,2024-08-25,PRD019,STR05,CUS02239,3,3752.67,0.0,2331.1,In-Store
17600,2024-08-26,PRD042,STR04,CUS00364,1,266.99,0.0,182.18,In-Store
17601,2024-08-26,PRD019,STR17,CUS00816,1,3752.67,0.2,2331.1,Online
17602,2024-08-26,PRD016,STR04,CUS01211,1,4493.03,0.0,2556.53,In-Store
17603,2024-08-26,PRD028,STR06,CUS01546,1,3337.73,0.0,2553.79,In-Store
17604,2024-08-26,PRD011,STR02,CUS01644,3,1116.0,0.0,715.75,In-Store
17605,2024-08-26,PRD021,STR05,CUS01234,2,5064.11,0.0,2806.05,In-Store
17606,2024-08-26,PRD017,STR09,CUS01587,1,2842.6,0.0,2119.97,In-Store
17607,2024-08-26,PRD004,STR07,CUS00795,1,52665.96,0.15,29508.13,In-Store
17608,2024-08-26,PRD050,STR11,CUS01380,1,764.72,0.05,563.54,In-Store
17609,2024-08-26,PRD039,STR07,CUS00499,1,6108.59,0.0,4829.6,In-Store
17610,2024-08-26,PRD003,STR10,CUS00219,1,10911.78,0.0,7072.94,In-Store
17611,2024-08-26,PRD021,STR11,CUS00469,1,5064.11,0.0,2806.05,In-Store
17612,2024-08-26,PRD019,STR17,CUS01351,1,3752.67,0.0,2331.1,Online
17613,2024-08-26,PRD047,STR16,CUS01760,2,205.45,0.0,161.22,Online
17614,2024-08-26,PRD035,STR05,CUS01161,1,7988.65,0.0,4776.76,In-Store
17615,2024-08-26,PRD049,STR09,CUS00287,1,824.82,0.0,573.15,In-Store
17616,2024-08-26,PRD017,STR02,CUS01216,1,2842.6,0.0,2119.97,In-Store
17617,2024-08-26,PRD005,STR04,CUS00166,2,18335.12,0.0,11384.88,In-Store
17618,2024-08-26,PRD019,STR05,CUS02246,3,3752.67,0.0,2331.1,In-Store
17619,2024-08-26,PRD015,STR17,CUS01056,1,1179.13,0.0,939.71,Online
17620,2024-08-26,PRD036,STR14,CUS00535,1,899.47,0.0,572.51,Online
17621,2024-08-26,PRD004,STR17,CUS00937,1,52665.96,0.0,29508.13,Online
17622,2024-08-26,PRD008,STR05,CUS00229,2,27873.72,0.0,21802.36,In-Store
17623,2024-08-26,PRD044,STR16,CUS01841,1,177.02,0.0,109.94,Online
17624,2024-08-26,PRD015,STR14,CUS00479,1,1179.13,0.0,939.71,Online
17625,2024-08-27,PRD042,STR17,CUS01413,3,266.99,0.0,182.18,Online
17626,2024-08-27,PRD017,STR09,CUS02212,1,2842.6,0.0,2119.97,In-Store
17627,2024-08-27,PRD044,STR12,CUS02062,1,177.02,0.0,109.94,In-Store
17628,2024-08-27,PRD041,STR05,CUS01433,2,575.91,0.0,309.7,In-Store
17629,2024-08-27,PRD010,STR13,CUS02410,1,27395.05,0.0,17615.0,In-Store
17630,2024-08-27,PRD006,STR17,CUS01623,1,50500.57,0.0,28977.4,Online
17631,2024-08-27,PRD027,STR17,CUS01136,1,4506.83,0.0,3009.24,Online
17632,2024-08-27,PRD034,STR15,CUS00915,2,8918.55,0.0,5825.84,Online
17633,2024-08-27,PRD011,STR07,CUS01068,2,1116.0,0.0,715.75,In-Store
17634,2024-08-27,PRD003,STR03,CUS00441,2,10911.78,0.0,7072.94,In-Store
17635,2024-08-27,PRD045,STR05,CUS01305,1,592.01,0.0,413.18,In-Store
17636,2024-08-27,PRD028,STR14,CUS01654,1,3337.73,0.0,2553.79,Online
17637,2024-08-27,PRD031,STR05,CUS01692,1,5326.19,0.0,3732.55,In-Store
17638,2024-08-27,PRD039,STR05,CUS00622,1,6108.59,0.0,4829.6,In-Store
17639,2024-08-27,PRD021,STR05,CUS00626,3,5064.11,0.0,2806.05,In-Store
17640,2024-08-27,PRD031,STR06,CUS02122,1,5326.19,0.0,3732.55,In-Store
17641,2024-08-27,PRD010,STR10,CUS00793,2,27395.05,0.0,17615.0,In-Store
17642,2024-08-27,PRD047,STR13,CUS00661,3,205.45,0.0,161.22,In-Store
17643,2024-08-27,PRD011,STR07,CUS00629,1,1116.0,0.0,715.75,In-Store
17644,2024-08-27,PRD038,STR07,CUS00850,1,12076.94,0.0,7419.68,In-Store
17645,2024-08-27,PRD041,STR15,CUS00204,1,575.91,0.0,309.7,Online
17646,2024-08-27,PRD050,STR04,CUS01757,1,764.72,0.0,563.54,In-Store
17647,2024-08-27,PRD023,STR11,CUS02223,3,6348.35,0.05,3607.97,In-Store
17648,2024-08-27,PRD040,STR10,CUS00343,3,8234.9,0.0,6316.2,In-Store
17649,2024-08-27,PRD022,STR09,CUS00075,1,3053.81,0.0,2119.47,In-Store
17650,2024-08-27,PRD012,STR17,CUS01691,4,3043.12,0.0,1698.89,Online
17651,2024-08-27,PRD042,STR01,CUS01695,1,266.99,0.0,182.18,In-Store
17652,2024-08-27,PRD027,STR15,CUS00680,1,4506.83,0.0,3009.24,Online
17653,2024-08-27,PRD046,STR08,CUS02234,1,617.95,0.05,468.13,In-Store
17654,2024-08-27,PRD014,STR15,CUS01241,1,2070.71,0.0,1222.65,Online
17655,2024-08-27,PRD033,STR09,CUS01679,3,6468.2,0.0,4738.95,In-Store
17656,2024-08-27,PRD007,STR03,CUS00247,1,80040.53,0.0,43725.36,In-Store
17657,2024-08-28,PRD031,STR06,CUS01632,1,5326.19,0.0,3732.55,In-Store
17658,2024-08-28,PRD028,STR17,CUS00783,1,3337.73,0.0,2553.79,Online
17659,2024-08-28,PRD033,STR03,CUS01668,1,6468.2,0.0,4738.95,In-Store
17660,2024-08-28,PRD036,STR04,CUS01864,1,899.47,0.0,572.51,In-Store
17661,2024-08-28,PRD038,STR07,CUS01634,2,12076.94,0.0,7419.68,In-Store
17662,2024-08-28,PRD023,STR10,CUS00471,1,6348.35,0.0,3607.97,In-Store
17663,2024-08-28,PRD021,STR10,CUS00184,3,5064.11,0.0,2806.05,In-Store
17664,2024-08-28,PRD021,STR13,CUS00468,1,5064.11,0.0,2806.05,In-Store
17665,2024-08-28,PRD032,STR02,CUS01502,1,5225.34,0.0,3782.27,In-Store
17666,2024-08-28,PRD012,STR17,CUS02413,2,3043.12,0.0,1698.89,Online
17667,2024-08-28,PRD047,STR01,CUS00949,1,205.45,0.0,161.22,In-Store
17668,2024-08-28,PRD019,STR11,CUS01969,1,3752.67,0.0,2331.1,In-Store
17669,2024-08-28,PRD027,STR10,CUS00507,1,4506.83,0.0,3009.24,In-Store
17670,2024-08-28,PRD015,STR05,CUS02395,1,1179.13,0.0,939.71,In-Store
17671,2024-08-28,PRD012,STR07,CUS00154,2,3043.12,0.0,1698.89,In-Store
17672,2024-08-28,PRD043,STR09,CUS00311,1,354.16,0.0,280.18,In-Store
17673,2024-08-28,PRD027,STR01,CUS00226,1,4506.83,0.0,3009.24,In-Store
17674,2024-08-28,PRD002,STR07,CUS01579,1,76663.16,0.0,43939.57,In-Store
17675,2024-08-28,PRD049,STR08,CUS02143,1,824.82,0.0,573.15,In-Store
17676,2024-08-28,PRD012,STR09,CUS01835,1,3043.12,0.0,1698.89,In-Store
17677,2024-08-28,PRD032,STR09,CUS00020,1,5225.34,0.0,3782.27,In-Store
17678,2024-08-28,PRD027,STR18,CUS02084,1,4506.83,0.2,3009.24,Online
17679,2024-08-28,PRD039,STR16,CUS00139,1,6108.59,0.0,4829.6,Online
17680,2024-08-28,PRD012,STR13,CUS01942,1,3043.12,0.0,1698.89,In-Store
17681,2024-08-28,PRD018,STR18,CUS01327,1,2923.47,0.0,1807.51,Online
17682,2024-08-28,PRD013,STR06,CUS01117,1,2327.49,0.05,1299.57,In-Store
17683,2024-08-28,PRD050,STR06,CUS00567,1,764.72,0.0,563.54,In-Store
17684,2024-08-28,PRD040,STR09,CUS02069,1,8234.9,0.0,6316.2,In-Store
17685,2024-08-28,PRD039,STR12,CUS00185,1,6108.59,0.0,4829.6,In-Store
17686,2024-08-28,PRD033,STR13,CUS01933,1,6468.2,0.0,4738.95,In-Store
17687,2024-08-29,PRD040,STR03,CUS01383,1,8234.9,0.0,6316.2,In-Store
17688,2024-08-29,PRD009,STR09,CUS01776,1,54125.68,0.0,31212.63,In-Store
17689,2024-08-29,PRD028,STR08,CUS00374,2,3337.73,0.0,2553.79,In-Store
17690,2024-08-29,PRD039,STR08,CUS01469,2,6108.59,0.0,4829.6,In-Store
17691,2024-08-29,PRD006,STR16,CUS01513,2,50500.57,0.2,28977.4,Online
17692,2024-08-29,PRD021,STR02,CUS00488,1,5064.11,0.0,2806.05,In-Store
17693,2024-08-29,PRD039,STR14,CUS00175,1,6108.59,0.0,4829.6,Online
17694,2024-08-29,PRD048,STR15,CUS02129,2,892.97,0.0,502.98,Online
17695,2024-08-29,PRD043,STR07,CUS00988,3,354.16,0.0,280.18,In-Store
17696,2024-08-29,PRD016,STR13,CUS02451,1,4493.03,0.0,2556.53,In-Store
17697,2024-08-29,PRD048,STR11,CUS01140,2,892.97,0.0,502.98,In-Store
17698,2024-08-29,PRD018,STR05,CUS01094,2,2923.47,0.0,1807.51,In-Store
17699,2024-08-29,PRD001,STR09,CUS01020,2,37230.73,0.0,20591.21,In-Store
17700,2024-08-29,PRD022,STR01,CUS01368,1,3053.81,0.15,2119.47,In-Store
17701,2024-08-29,PRD021,STR15,CUS01655,3,5064.11,0.0,2806.05,Online
17702,2024-08-29,PRD050,STR01,CUS01909,1,764.72,0.0,563.54,In-Store
17703,2024-08-29,PRD017,STR05,CUS00039,1,2842.6,0.15,2119.97,In-Store
17704,2024-08-29,PRD014,STR08,CUS00966,1,2070.71,0.0,1222.65,In-Store
17705,2024-08-29,PRD026,STR09,CUS01439,2,4459.32,0.0,3305.64,In-Store
17706,2024-08-29,PRD005,STR10,CUS01886,1,18335.12,0.0,11384.88,In-Store
17707,2024-08-29,PRD015,STR11,CUS00593,1,1179.13,0.0,939.71,In-Store
17708,2024-08-29,PRD006,STR17,CUS01818,1,50500.57,0.0,28977.4,Online
17709,2024-08-29,PRD042,STR09,CUS01563,2,266.99,0.0,182.18,In-Store
17710,2024-08-29,PRD020,STR12,CUS00283,1,611.43,0.0,398.62,In-Store
17711,2024-08-29,PRD029,STR02,CUS00368,2,10664.77,0.2,5794.25,In-Store
17712,2024-08-29,PRD012,STR15,CUS01638,2,3043.12,0.0,1698.89,Online
17713,2024-08-29,PRD036,STR06,CUS01562,2,899.47,0.05,572.51,In-Store
17714,2024-08-29,PRD013,STR11,CUS00816,2,2327.49,0.0,1299.57,In-Store
17715,2024-08-29,PRD050,STR18,CUS00305,1,764.72,0.0,563.54,Online
17716,2024-08-29,PRD025,STR14,CUS00582,2,1867.86,0.0,1086.26,Online
17717,2024-08-29,PRD046,STR08,CUS01034,2,617.95,0.0,468.13,In-Store
17718,2024-08-29,PRD039,STR09,CUS01885,1,6108.59,0.0,4829.6,In-Store
17719,2024-08-29,PRD037,STR03,CUS00751,2,1804.66,0.0,1370.06,In-Store
17720,2024-08-29,PRD032,STR11,CUS00308,1,5225.34,0.0,3782.27,In-Store
17721,2024-08-30,PRD036,STR05,CUS00789,2,899.47,0.0,572.51,In-Store
17722,2024-08-30,PRD046,STR17,CUS01830,1,617.95,0.0,468.13,Online
17723,2024-08-30,PRD021,STR08,CUS00423,2,5064.11,0.0,2806.05,In-Store
17724,2024-08-30,PRD042,STR10,CUS01677,1,266.99,0.0,182.18,In-Store
17725,2024-08-30,PRD044,STR13,CUS00100,1,177.02,0.0,109.94,In-Store
17726,2024-08-30,PRD032,STR11,CUS00015,1,5225.34,0.0,3782.27,In-Store
17727,2024-08-30,PRD043,STR01,CUS00584,2,354.16,0.0,280.18,In-Store
